frequency_Hz,tf
48505000.0,(0.00567729028677873-0.7072634753751631j)
48506000.0,(0.0056602490632158406-0.7072597667550732j)
48507000.0,(0.005643208125653719-0.7072560579259086j)
48508000.0,(0.005626167474076792-0.7072523488876814j)
48509000.0,(0.005609127108470372-0.7072486396404039j)
48510000.0,(0.005592087028818446-0.7072449301840883j)
48511000.0,(0.00557504723510593-0.7072412205187467j)
48512000.0,(0.005558007727317676-0.7072375106443914j)
48513000.0,(0.005540968505438014-0.7072338005610345j)
48514000.0,(0.0055239295694523-0.7072300902686883j)
48515000.0,(0.005506890919344337-0.7072263797673651j)
48516000.0,(0.00548985255509982-0.7072226690570768j)
48517000.0,(0.005472814476702575-0.7072189581378358j)
48518000.0,(0.0054557766841379215-0.7072152470096541j)
48519000.0,(0.005438739177389948-0.7072115356725442j)
48520000.0,(0.005421701956443818-0.7072078241265181j)
48521000.0,(0.005404665021284204-0.7072041123715879j)
48522000.0,(0.005387628371895608-0.7072004004077659j)
48523000.0,(0.005370592008262755-0.7071966882350642j)
48524000.0,(0.005353555930370497-0.7071929758534953j)
48525000.0,(0.005336520138203416-0.7071892632630709j)
48526000.0,(0.005319484631746379-0.7071855504638036j)
48527000.0,(0.005302449410983529-0.7071818374557054j)
48528000.0,(0.005285414475900337-0.7071781242387883j)
48529000.0,(0.005268379826480891-0.7071744108130646j)
48530000.0,(0.005251345462710266-0.7071706971785467j)
48531000.0,(0.005234311384573014-0.7071669833352463j)
48532000.0,(0.0052172775920537725-0.7071632692831761j)
48533000.0,(0.005200244085137472-0.707159555022348j)
48534000.0,(0.0051832108638082235-0.7071558405527739j)
48535000.0,(0.005166177928051592-0.7071521258744666j)
48536000.0,(0.005149145277851631-0.7071484109874376j)
48537000.0,(0.005132112913193436-0.7071446958916999j)
48538000.0,(0.005115080834061056-0.7071409805872646j)
48539000.0,(0.005098049040439929-0.7071372650741444j)
48540000.0,(0.005081017532314756-0.7071335493523516j)
48541000.0,(0.005063986309669521-0.7071298334218978j)
48542000.0,(0.005046955372489516-0.707126117282796j)
48543000.0,(0.005029924720759086-0.7071224009350577j)
48544000.0,(0.005012894354463582-0.7071186843786952j)
48545000.0,(0.004995864273586676-0.7071149676137206j)
48546000.0,(0.004978834478113821-0.7071112506401465j)
48547000.0,(0.004961804968029595-0.7071075334579842j)
48548000.0,(0.004944775743318525-0.7071038160672464j)
48549000.0,(0.004927746803965544-0.7071000984679452j)
48550000.0,(0.004910718149955268-0.7070963806600927j)
48551000.0,(0.004893689781272076-0.707092662643701j)
48552000.0,(0.004876661697901278-0.7070889444187821j)
48553000.0,(0.0048596338998270205-0.7070852259853485j)
48554000.0,(0.004842606387034346-0.7070815073434119j)
48555000.0,(0.004825579159507777-0.7070777884929847j)
48556000.0,(0.00480855221723211-0.707074069434079j)
48557000.0,(0.00479152556019189-0.7070703501667068j)
48558000.0,(0.0047744991883721085-0.7070666306908803j)
48559000.0,(0.004757473101757177-0.7070629110066118j)
48560000.0,(0.004740447300332045-0.7070591911139132j)
48561000.0,(0.004723421784081366-0.7070554710127965j)
48562000.0,(0.00470639655298957-0.7070517507032743j)
48563000.0,(0.004689371607041666-0.707048030185358j)
48564000.0,(0.004672346946222159-0.7070443094590605j)
48565000.0,(0.004655322570515597-0.707040588524393j)
48566000.0,(0.004638298479907292-0.7070368673813687j)
48567000.0,(0.004621274674381544-0.707033146029999j)
48568000.0,(0.0046042511539231955-0.7070294244702958j)
48569000.0,(0.004587227918516744-0.7070257027022719j)
48570000.0,(0.004570204968146897-0.707021980725939j)
48571000.0,(0.004553182302798488-0.7070182585413094j)
48572000.0,(0.00453615992245607-0.7070145361483948j)
48573000.0,(0.0045191378271047826-0.7070108135472077j)
48574000.0,(0.004502116016728835-0.70700709073776j)
48575000.0,(0.004485094491313196-0.7070033677200639j)
48576000.0,(0.004468073250842341-0.7069996444941312j)
48577000.0,(0.004451052295301243-0.7069959210599747j)
48578000.0,(0.004434031624674565-0.7069921974176056j)
48579000.0,(0.004417011238946572-0.7069884735670364j)
48580000.0,(0.004399991138102809-0.7069847495082794j)
48581000.0,(0.00438297132212719-0.7069810252413464j)
48582000.0,(0.004365951791004869-0.7069773007662495j)
48583000.0,(0.004348932544720318-0.706973576083001j)
48584000.0,(0.0043319135832581915-0.7069698511916126j)
48585000.0,(0.004314894906603684-0.7069661260920969j)
48586000.0,(0.00429787651474102-0.7069624007844655j)
48587000.0,(0.004280858407655083-0.7069586752687305j)
48588000.0,(0.004263840585330371-0.7069549495449043j)
48589000.0,(0.004246823047751887-0.7069512236129988j)
48590000.0,(0.004229805794904211-0.706947497473026j)
48591000.0,(0.004212788826772142-0.7069437711249981j)
48592000.0,(0.004195772143340343-0.7069400445689271j)
48593000.0,(0.004178755744593232-0.7069363178048247j)
48594000.0,(0.004161739630516078-0.7069325908327039j)
48595000.0,(0.004144723801092909-0.7069288636525759j)
48596000.0,(0.004127708256309082-0.706925136264453j)
48597000.0,(0.004110692996149026-0.7069214086683474j)
48598000.0,(0.004093678020597258-0.7069176808642708j)
48599000.0,(0.004076663329638876-0.7069139528522358j)
48600000.0,(0.004059648923258317-0.7069102246322542j)
48601000.0,(0.004042634801440228-0.706906496204338j)
48602000.0,(0.004025620964169337-0.7069027675684988j)
48603000.0,(0.004008607411430659-0.7068990387247495j)
48604000.0,(0.0039915941432088695-0.7068953096731019j)
48605000.0,(0.003974581159488083-0.7068915804135675j)
48606000.0,(0.003957568460254022-0.7068878509461589j)
48607000.0,(0.003940556045490375-0.7068841212708878j)
48608000.0,(0.00392354391518261-0.7068803913877666j)
48609000.0,(0.003906532069314695-0.7068766612968072j)
48610000.0,(0.0038895205078720465-0.7068729309980217j)
48611000.0,(0.0038725092308391942-0.7068692004914218j)
48612000.0,(0.0038554982382004973-0.7068654697770195j)
48613000.0,(0.0038384875299411216-0.7068617388548273j)
48614000.0,(0.0038214771060453836-0.7068580077248571j)
48615000.0,(0.0038044669664983187-0.706854276387121j)
48616000.0,(0.003787457111284587-0.7068505448416305j)
48617000.0,(0.003770447540388413-0.7068468130883981j)
48618000.0,(0.003753438253795221-0.7068430811274359j)
48619000.0,(0.003736429251489421-0.7068393489587554j)
48620000.0,(0.003719420533455918-0.7068356165823692j)
48621000.0,(0.003702412099678926-0.7068318839982888j)
48622000.0,(0.0036854039501434733-0.7068281512065266j)
48623000.0,(0.003668396084834431-0.7068244182070946j)
48624000.0,(0.0036513885037359906-0.7068206850000047j)
48625000.0,(0.003634381206833566-0.706816951585269j)
48626000.0,(0.003617374194111302-0.7068132179628991j)
48627000.0,(0.0036003674655543704-0.7068094841329076j)
48628000.0,(0.003583361021147041-0.706805750095306j)
48629000.0,(0.0035663548608740473-0.7068020158501064j)
48630000.0,(0.003549348984720531-0.7067982813973214j)
48631000.0,(0.003532343392670719-0.7067945467369621j)
48632000.0,(0.003515338084710018-0.7067908118690412j)
48633000.0,(0.003498333060822267-0.7067870767935702j)
48634000.0,(0.003481328320992636-0.7067833415105615j)
48635000.0,(0.0034643238652059248-0.706779606020027j)
48636000.0,(0.0034473196934466568-0.7067758703219781j)
48637000.0,(0.003430315805699642-0.7067721344164276j)
48638000.0,(0.0034133122019496245-0.7067683983033871j)
48639000.0,(0.003396308882181078-0.7067646619828688j)
48640000.0,(0.0033793058463791248-0.7067609254548848j)
48641000.0,(0.0033623030945280643-0.7067571887194464j)
48642000.0,(0.0033453006266129007-0.7067534517765662j)
48643000.0,(0.0033282984426181157-0.7067497146262559j)
48644000.0,(0.0033112965425288613-0.7067459772685275j)
48645000.0,(0.0032942949263291372-0.7067422397033931j)
48646000.0,(0.0032772935940045263-0.7067385019308647j)
48647000.0,(0.0032602925455389705-0.7067347639509542j)
48648000.0,(0.0032432917809176076-0.7067310257636736j)
48649000.0,(0.003226291300124963-0.7067272873690346j)
48650000.0,(0.003209291103145942-0.7067235487670493j)
48651000.0,(0.0031922911899650874-0.7067198099577303j)
48652000.0,(0.0031752915605672235-0.7067160709410885j)
48653000.0,(0.003158292214936873-0.7067123317171367j)
48654000.0,(0.0031412931530593073-0.7067085922858863j)
48655000.0,(0.003124294374918531-0.7067048526473498j)
48656000.0,(0.003107295880499802-0.7067011128015387j)
48657000.0,(0.00309029766978747-0.706697372748465j)
48658000.0,(0.0030732997427667026-0.7066936324881409j)
48659000.0,(0.0030563020994215555-0.7066898920205783j)
48660000.0,(0.003039304739737194-0.7066861513457889j)
48661000.0,(0.003022307663698286-0.7066824104637851j)
48662000.0,(0.0030053108712893854-0.7066786693745782j)
48663000.0,(0.002988314362495662-0.7066749280781809j)
48664000.0,(0.0029713181373012955-0.7066711865746045j)
48665000.0,(0.002954322195691272-0.7066674448638612j)
48666000.0,(0.002937326537650371-0.706663702945963j)
48667000.0,(0.0029203311631628434-0.7066599608209219j)
48668000.0,(0.002903336072214051-0.7066562184887497j)
48669000.0,(0.0028863412647885476-0.7066524759494581j)
48670000.0,(0.0028693467408706565-0.7066487332030593j)
48671000.0,(0.002852352500445643-0.7066449902495654j)
48672000.0,(0.002835358543497716-0.7066412470889881j)
48673000.0,(0.0028183648700120566-0.7066375037213394j)
48674000.0,(0.00280137147997311-0.706633760146631j)
48675000.0,(0.0027843783733656033-0.7066300163648753j)
48676000.0,(0.0027673855501742835-0.7066262723760838j)
48677000.0,(0.002750393010384183-0.7066225281802686j)
48678000.0,(0.0027334007539794153-0.7066187837774417j)
48679000.0,(0.0027164087809449493-0.7066150391676144j)
48680000.0,(0.0026994170912659193-0.7066112943507996j)
48681000.0,(0.002682425684926657-0.7066075493270089j)
48682000.0,(0.002665434561912065-0.7066038040962537j)
48683000.0,(0.002648443722206329-0.7066000586585462j)
48684000.0,(0.002631453165794897-0.7065963130138988j)
48685000.0,(0.002614462892662073-0.7065925671623225j)
48686000.0,(0.002597472902792597-0.7065888211038298j)
48687000.0,(0.0025804831961715284-0.7065850748384327j)
48688000.0,(0.0025634937727830927-0.7065813283661428j)
48689000.0,(0.0025465046326125264-0.7065775816869723j)
48690000.0,(0.0025295157756439995-0.7065738348009325j)
48691000.0,(0.0025125272018628486-0.7065700877080359j)
48692000.0,(0.0024955389112531748-0.7065663404082941j)
48693000.0,(0.0024785509038001614-0.7065625929017193j)
48694000.0,(0.002461563179488394-0.7065588451883231j)
48695000.0,(0.002444575738302473-0.7065550972681173j)
48696000.0,(0.0024275885802273467-0.706551349141114j)
48697000.0,(0.0024106017052474087-0.706547600807325j)
48698000.0,(0.002393615113347744-0.7065438522667623j)
48699000.0,(0.0023766288045128695-0.7065401035194375j)
48700000.0,(0.0023596427787277107-0.7065363545653632j)
48701000.0,(0.002342657035976876-0.7065326054045504j)
48702000.0,(0.0023256715762448193-0.7065288560370117j)
48703000.0,(0.0023086863995168865-0.7065251064627582j)
48704000.0,(0.002291701505777058-0.7065213566818024j)
48705000.0,(0.0022747168950105036-0.7065176066941561j)
48706000.0,(0.0022577325672020186-0.706513856499831j)
48707000.0,(0.0022407485223359964-0.7065101060988388j)
48708000.0,(0.002223764760397637-0.7065063554911919j)
48709000.0,(0.0022067812813711366-0.7065026046769015j)
48710000.0,(0.0021897980852416577-0.7064988536559802j)
48711000.0,(0.0021728151719935477-0.7064951024284393j)
48712000.0,(0.002155832541611786-0.7064913509942911j)
48713000.0,(0.002138850194081112-0.7064875993535469j)
48714000.0,(0.0021218681293859918-0.7064838475062191j)
48715000.0,(0.00210488634751165-0.7064800954523194j)
48716000.0,(0.0020879048484422724-0.7064763431918591j)
48717000.0,(0.002070923632162923-0.7064725907248511j)
48718000.0,(0.0020539426986582138-0.7064688380513063j)
48719000.0,(0.0020369620479128206-0.7064650851712371j)
48720000.0,(0.002019981679911706-0.7064613320846551j)
48721000.0,(0.002003001594639321-0.7064575787915726j)
48722000.0,(0.001986021792080504-0.7064538252920008j)
48723000.0,(0.001969042272219885-0.7064500715859517j)
48724000.0,(0.0019520630350424307-0.7064463176734377j)
48725000.0,(0.0019350840805328804-0.7064425635544699j)
48726000.0,(0.0019181054086754225-0.7064388092290603j)
48727000.0,(0.0019011270194554666-0.7064350546972212j)
48728000.0,(0.001884148912857435-0.7064312999589641j)
48729000.0,(0.0018671710888660137-0.7064275450143007j)
48730000.0,(0.0018501935474659057-0.7064237898632431j)
48731000.0,(0.0018332162886421169-0.7064200345058032j)
48732000.0,(0.0018162393123791526-0.7064162789419922j)
48733000.0,(0.0017992626186616326-0.7064125231718226j)
48734000.0,(0.0017822862074747025-0.7064087671953062j)
48735000.0,(0.0017653100788025628-0.7064050110124543j)
48736000.0,(0.0017483342326302632-0.7064012546232792j)
48737000.0,(0.0017313586689426304-0.7063974980277926j)
48738000.0,(0.0017143833877240318-0.7063937412260062j)
48739000.0,(0.0016974083889597397-0.7063899842179321j)
48740000.0,(0.0016804336726338861-0.7063862270035817j)
48741000.0,(0.001663459238731895-0.7063824695829671j)
48742000.0,(0.0016464850872375406-0.7063787119561002j)
48743000.0,(0.0016295112181362978-0.7063749541229922j)
48744000.0,(0.0016125376314126527-0.706371196083656j)
48745000.0,(0.0015955643270515933-0.7063674378381022j)
48746000.0,(0.0015785913050376606-0.7063636793863435j)
48747000.0,(0.0015616185653553327-0.7063599207283913j)
48748000.0,(0.0015446461079899087-0.7063561618642574j)
48749000.0,(0.0015276739329252611-0.7063524027939537j)
48750000.0,(0.0015107020401470613-0.7063486435174918j)
48751000.0,(0.001493730429639544-0.7063448840348842j)
48752000.0,(0.0014767591013875741-0.7063411243461415j)
48753000.0,(0.0014597880553758604-0.7063373644512767j)
48754000.0,(0.0014428172915890464-0.7063336043503008j)
48755000.0,(0.001425846810011977-0.706329844043226j)
48756000.0,(0.0014088766106293675-0.7063260835300638j)
48757000.0,(0.0013919066934259651-0.7063223228108262j)
48758000.0,(0.0013749370583865123-0.7063185618855246j)
48759000.0,(0.0013579677054955633-0.7063148007541712j)
48760000.0,(0.00134099863473828-0.7063110394167782j)
48761000.0,(0.0013240298460988364-0.7063072778733562j)
48762000.0,(0.001307061339562369-0.706303516123918j)
48763000.0,(0.0012900931151136363-0.7062997541684748j)
48764000.0,(0.0012731251727369412-0.7062959920070386j)
48765000.0,(0.0012561575124175565-0.7062922296396213j)
48766000.0,(0.001239190134139978-0.7062884670662344j)
48767000.0,(0.001222223037888939-0.7062847042868898j)
48768000.0,(0.0012052562236489366-0.7062809413015994j)
48769000.0,(0.0011882896914049792-0.7062771781103745j)
48770000.0,(0.001171323441142161-0.7062734147132275j)
48771000.0,(0.0011543574728443407-0.7062696511101695j)
48772000.0,(0.0011373917864971803-0.7062658873012129j)
48773000.0,(0.0011204263820848172-0.7062621232863692j)
48774000.0,(0.0011034612595923583-0.7062583590656502j)
48775000.0,(0.0010864964190040094-0.7062545946390673j)
48776000.0,(0.001069531860304879-0.7062508300066327j)
48777000.0,(0.0010525675834800042-0.7062470651683579j)
48778000.0,(0.001035603588513233-0.7062433001242547j)
48779000.0,(0.0010186398753901983-0.706239534874335j)
48780000.0,(0.0010016764440953293-0.7062357694186103j)
48781000.0,(0.0009847132946131257-0.7062320037570929j)
48782000.0,(0.0009677504269289971-0.7062282378897937j)
48783000.0,(0.0009507878410268077-0.7062244718167251j)
48784000.0,(0.0009338255368918439-0.7062207055378985j)
48785000.0,(0.0009168635145085221-0.7062169390533258j)
48786000.0,(0.0008999017738620469-0.7062131723630187j)
48787000.0,(0.000882940314936696-0.7062094054669888j)
48788000.0,(0.0008659791377174663-0.706205638365248j)
48789000.0,(0.0008490182421889692-0.7062018710578082j)
48790000.0,(0.0008320576283361733-0.7061981035446808j)
48791000.0,(0.0008150972961435236-0.7061943358258778j)
48792000.0,(0.0007981372455958374-0.7061905679014108j)
48793000.0,(0.0007811774766780709-0.7061867997712913j)
48794000.0,(0.0007642179893745442-0.7061830314355312j)
48795000.0,(0.0007472587836705459-0.7061792628941421j)
48796000.0,(0.0007302998595504527-0.7061754941471364j)
48797000.0,(0.0007133412169987763-0.7061717251945248j)
48798000.0,(0.0006963828560011955-0.7061679560363199j)
48799000.0,(0.0006794247765411572-0.7061641866725328j)
48800000.0,(0.0006624669786043249-0.7061604171031756j)
48801000.0,(0.0006455094621752819-0.7061566473282596j)
48802000.0,(0.0006285522272384738-0.706152877347797j)
48803000.0,(0.0006115952737791212-0.7061491071617993j)
48804000.0,(0.0005946386017816267-0.706145336770278j)
48805000.0,(0.000577682211230631-0.7061415661732452j)
48806000.0,(0.0005607261021110634-0.7061377953707122j)
48807000.0,(0.0005437702744075773-0.7061340243626909j)
48808000.0,(0.0005268147281051311-0.7061302531491932j)
48809000.0,(0.0005098594631882812-0.7061264817302307j)
48810000.0,(0.0004929044796419435-0.7061227101058146j)
48811000.0,(0.00047594977745067554-0.7061189382759571j)
48812000.0,(0.0004589953565992008-0.7061151662406701j)
48813000.0,(0.000442041217072172-0.7061113939999644j)
48814000.0,(0.00042508735885470115-0.7061076215538528j)
48815000.0,(0.00040813378193133064-0.706103848902346j)
48816000.0,(0.0003911804862867569-0.7061000760454563j)
48817000.0,(0.0003742274719058559-0.7060963029831956j)
48818000.0,(0.0003572747387731984-0.7060925297155749j)
48819000.0,(0.00034032228687382683-0.7060887562426063j)
48820000.0,(0.00032337011619224334-0.7060849825643011j)
48821000.0,(0.00030641822671281256-0.7060812086806715j)
48822000.0,(0.00028946661842124086-0.7060774345917289j)
48823000.0,(0.00027251529130138056-0.706073660297485j)
48824000.0,(0.00025556424533870335-0.7060698857979516j)
48825000.0,(0.0002386134805172551-0.7060661110931399j)
48826000.0,(0.00022166299682220369-0.7060623361830621j)
48827000.0,(0.0002047127942383979-0.7060585610677297j)
48828000.0,(0.00018776287275027204-0.7060547857471545j)
48829000.0,(0.00017081323234261996-0.706051010221348j)
48830000.0,(0.00015386387300030487-0.7060472344903217j)
48831000.0,(0.00013691479470816264-0.7060434585540877j)
48832000.0,(0.00011996599745065531-0.7060396824126571j)
48833000.0,(0.00010301748121268803-0.7060359060660418j)
48834000.0,(8.606924597913846e-05-0.7060321295142541j)
48835000.0,(6.912129173444124e-05-0.7060283527573046j)
48836000.0,(5.2173618464013865e-05-0.7060245757952059j)
48837000.0,(3.522622615144727e-05-0.7060207986279685j)
48838000.0,(1.8279114782435824e-05-0.7060170212556052j)
48839000.0,(1.3322843417744765e-06-0.7060132436781271j)
48840000.0,(-1.5614265186391902e-05-0.7060094658955461j)
48841000.0,(-3.256053381699137e-05-0.7060056879078734j)
48842000.0,(-4.950652156531165e-05-0.7060019097151212j)
48843000.0,(-6.64522284465572e-05-0.7059981313173005j)
48844000.0,(-8.339765447618164e-05-0.7059943527144236j)
48845000.0,(-0.00010034279966911257-0.7059905739065018j)
48846000.0,(-0.00011728766404047127-0.7059867948935468j)
48847000.0,(-0.00013423224760618132-0.7059830156755704j)
48848000.0,(-0.00015117655038093477-0.7059792362525839j)
48849000.0,(-0.00016812057238023987-0.7059754566245988j)
48850000.0,(-0.00018506431361923136-0.705971676791627j)
48851000.0,(-0.00020200777411325137-0.7059678967536803j)
48852000.0,(-0.00021895095387744812-0.7059641165107702j)
48853000.0,(-0.00023589385292690078-0.7059603360629084j)
48854000.0,(-0.00025283647127726904-0.7059565554101064j)
48855000.0,(-0.00026977880894327215-0.7059527745523757j)
48856000.0,(-0.00028672086594092955-0.7059489934897282j)
48857000.0,(-0.0003036626422848078-0.7059452122221753j)
48858000.0,(-0.00032060413799042827-0.7059414307497287j)
48859000.0,(-0.0003375453530729521-0.7059376490724j)
48860000.0,(-0.00035448628754745795-0.7059338671902009j)
48861000.0,(-0.000371426941429646-0.7059300851031428j)
48862000.0,(-0.00038836731473435964-0.7059263028112377j)
48863000.0,(-0.000405307407477147-0.705922520314497j)
48864000.0,(-0.00042224721967329295-0.7059187376129318j)
48865000.0,(-0.00043918675133730877-0.7059149547065545j)
48866000.0,(-0.00045612600248557165-0.705911171595376j)
48867000.0,(-0.0004730649731323164-0.7059073882794087j)
48868000.0,(-0.000490003663293339-0.7059036047586638j)
48869000.0,(-0.0005069420729836756-0.7058998210331527j)
48870000.0,(-0.0005238802022189146-0.7058960371028871j)
48871000.0,(-0.000540818051013871-0.7058922529678787j)
48872000.0,(-0.0005577556193839949-0.7058884686281391j)
48873000.0,(-0.0005746929073443771-0.7058846840836798j)
48874000.0,(-0.0005916299149105786-0.7058808993345125j)
48875000.0,(-0.0006085666420976483-0.7058771143806486j)
48876000.0,(-0.0006255030889206493-0.7058733292220999j)
48877000.0,(-0.0006424392553950728-0.7058695438588779j)
48878000.0,(-0.0006593751415362714-0.7058657582909941j)
48879000.0,(-0.0006763107473589626-0.7058619725184604j)
48880000.0,(-0.0006932460728790248-0.7058581865412883j)
48881000.0,(-0.0007101811181112564-0.705854400359489j)
48882000.0,(-0.0007271158830711762-0.705850613973074j)
48883000.0,(-0.000744050367773957-0.7058468273820554j)
48884000.0,(-0.0007609845722346892-0.7058430405864446j)
48885000.0,(-0.0007779184964688343-0.705839253586253j)
48886000.0,(-0.000794852140491137-0.7058354663814924j)
48887000.0,(-0.0008117855043176538-0.705831678972174j)
48888000.0,(-0.000828718587963033-0.7058278913583103j)
48889000.0,(-0.0008456513914428174-0.7058241035399117j)
48890000.0,(-0.0008625839147718902-0.7058203155169902j)
48891000.0,(-0.0008795161579657687-0.7058165272895576j)
48892000.0,(-0.0008964481210398865-0.705812738857625j)
48893000.0,(-0.0009133798040088772-0.7058089502212044j)
48894000.0,(-0.000930311206888465-0.7058051613803074j)
48895000.0,(-0.0009472423296938068-0.7058013723349451j)
48896000.0,(-0.0009641731724401984-0.7057975830851293j)
48897000.0,(-0.0009811037351426875-0.7057937936308717j)
48898000.0,(-0.000998034017816486-0.7057900039721837j)
48899000.0,(-0.001014964020477137-0.7057862141090766j)
48900000.0,(-0.0010318937431396885-0.7057824240415623j)
48901000.0,(-0.0010488231858193525-0.7057786337696523j)
48902000.0,(-0.0010657523485314378-0.7057748432933583j)
48903000.0,(-0.0010826812312908786-0.7057710526126912j)
48904000.0,(-0.0010996098341135383-0.7057672617276632j)
48905000.0,(-0.001116538157014296-0.7057634706382856j)
48906000.0,(-0.0011334662000082802-0.7057596793445698j)
48907000.0,(-0.0011503939631107444-0.7057558878465277j)
48908000.0,(-0.0011673214463372456-0.7057520961441704j)
48909000.0,(-0.0011842486497027186-0.7057483042375098j)
48910000.0,(-0.0012011755732225682-0.7057445121265573j)
48911000.0,(-0.0012181022169117975-0.7057407198113241j)
48912000.0,(-0.0012350285807857428-0.7057369272918224j)
48913000.0,(-0.0012519546648600023-0.7057331345680633j)
48914000.0,(-0.001268880469149329-0.7057293416400582j)
48915000.0,(-0.0012858059936691417-0.7057255485078188j)
48916000.0,(-0.0013027312384347762-0.7057217551713567j)
48917000.0,(-0.001319656203461221-0.7057179616306833j)
48918000.0,(-0.0013365808887639905-0.7057141678858103j)
48919000.0,(-0.0013535052943580458-0.7057103739367488j)
48920000.0,(-0.0013704294202588469-0.7057065797835108j)
48921000.0,(-0.0013873532664816853-0.7057027854261074j)
48922000.0,(-0.0014042768330415104-0.7056989908645507j)
48923000.0,(-0.001421200119953764-0.7056951960988513j)
48924000.0,(-0.001438123127233506-0.7056914011290215j)
48925000.0,(-0.0014550458548963047-0.7056876059550725j)
48926000.0,(-0.0014719683029569396-0.7056838105770156j)
48927000.0,(-0.0014888904714310662-0.705680014994863j)
48928000.0,(-0.0015058123603336948-0.705676219208625j)
48929000.0,(-0.0015227339696800945-0.7056724232183144j)
48930000.0,(-0.0015396552994855828-0.7056686270239421j)
48931000.0,(-0.0015565763497651483-0.7056648306255195j)
48932000.0,(-0.001573497120534454-0.7056610340230581j)
48933000.0,(-0.0015904176118081296-0.7056572372165697j)
48934000.0,(-0.001607337823602295-0.7056534402060652j)
48935000.0,(-0.0016242577559311378-0.705649642991557j)
48936000.0,(-0.0016411774088104579-0.7056458455730557j)
48937000.0,(-0.0016580967822555767-0.7056420479505734j)
48938000.0,(-0.0016750158762814922-0.7056382501241211j)
48939000.0,(-0.0016919346909037743-0.7056344520937107j)
48940000.0,(-0.00170885322613698-0.7056306538593534j)
48941000.0,(-0.001725771481997201-0.7056268554210607j)
48942000.0,(-0.0017426894584989959-0.7056230567788442j)
48943000.0,(-0.0017596071556577816-0.7056192579327155j)
48944000.0,(-0.0017765245734890933-0.7056154588826856j)
48945000.0,(-0.0017934417120076163-0.7056116596287665j)
48946000.0,(-0.0018103585712289307-0.7056078601709695j)
48947000.0,(-0.0018272751511684065-0.7056040605093058j)
48948000.0,(-0.0018441914518408668-0.7056002606437872j)
48949000.0,(-0.0018611074732619872-0.705596460574425j)
48950000.0,(-0.0018780232154464904-0.7055926603012307j)
48951000.0,(-0.0018949386784100665-0.7055888598242156j)
48952000.0,(-0.0019118538621676333-0.7055850591433915j)
48953000.0,(-0.0019287687667347286-0.7055812582587698j)
48954000.0,(-0.0019456833921263634-0.7055774571703617j)
48955000.0,(-0.0019625977383578006-0.7055736558781788j)
48956000.0,(-0.0019795118054441087-0.7055698543822327j)
48957000.0,(-0.0019964255934007678-0.7055660526825345j)
48958000.0,(-0.002013339102242956-0.7055622507790956j)
48959000.0,(-0.002030252331985704-0.7055584486719283j)
48960000.0,(-0.0020471652826447363-0.705554646361043j)
48961000.0,(-0.0020640779542349177-0.7055508438464518j)
48962000.0,(-0.0020809903467711058-0.7055470411281659j)
48963000.0,(-0.002097902460269362-0.7055432382061967j)
48964000.0,(-0.0021148142947443405-0.7055394350805557j)
48965000.0,(-0.0021317258502114808-0.7055356317512546j)
48966000.0,(-0.0021486371266858355-0.7055318282183044j)
48967000.0,(-0.0021655481241827177-0.7055280244817165j)
48968000.0,(-0.0021824588427175303-0.705524220541503j)
48969000.0,(-0.0021993692823051025-0.7055204163976749j)
48970000.0,(-0.0022162794429610097-0.7055166120502433j)
48971000.0,(-0.002233189324700361-0.7055128074992199j)
48972000.0,(-0.002250098927538514-0.7055090027446165j)
48973000.0,(-0.0022670082514904635-0.7055051977864438j)
48974000.0,(-0.0022839172965715814-0.705501392624714j)
48975000.0,(-0.0023008260627971925-0.7054975872594378j)
48976000.0,(-0.00231773455018202-0.705493781690627j)
48977000.0,(-0.0023346427587419586-0.7054899759182932j)
48978000.0,(-0.0023515506884916586-0.7054861699424477j)
48979000.0,(-0.0023684583394469306-0.7054823637631018j)
48980000.0,(-0.002385365711622521-0.7054785573802667j)
48981000.0,(-0.0024022728050337033-0.705474750793954j)
48982000.0,(-0.00241917961969615-0.7054709440041752j)
48983000.0,(-0.0024360861556245407-0.7054671370109419j)
48984000.0,(-0.0024529924128343372-0.705463329814265j)
48985000.0,(-0.0024698983913410077-0.7054595224141562j)
48986000.0,(-0.0024868040911591475-0.7054557148106271j)
48987000.0,(-0.0025037095123043424-0.7054519070036886j)
48988000.0,(-0.0025206146547919355-0.7054480989933525j)
48989000.0,(-0.002537519518637072-0.7054442907796299j)
48990000.0,(-0.002554424103854653-0.7054404823625327j)
48991000.0,(-0.0025713284104604173-0.7054366737420718j)
48992000.0,(-0.002588232438469539-0.7054328649182587j)
48993000.0,(-0.0026051361878967508-0.7054290558911049j)
48994000.0,(-0.00262203965875764-0.7054252466606218j)
48995000.0,(-0.0026389428510671196-0.7054214372268206j)
48996000.0,(-0.0026558457648410945-0.7054176275897129j)
48997000.0,(-0.0026727484000940217-0.7054138177493101j)
48998000.0,(-0.0026896507568417894-0.7054100077056232j)
48999000.0,(-0.0027065528350991605-0.7054061974586641j)
49000000.0,(-0.0027234546348809756-0.7054023870084439j)
49001000.0,(-0.002740356156203651-0.7053985763549742j)
49002000.0,(-0.0027572573990811548-0.7053947654982656j)
49003000.0,(-0.0027741583635294957-0.7053909544383308j)
49004000.0,(-0.0027910590495635926-0.7053871431751801j)
49005000.0,(-0.002807959457198937-0.7053833317088253j)
